EmployeeIndex,P_stay,P_leave,Predicted_FutureSalary_PerformanceBased,ExpectedLoss
62,0.926827985542698,0.07317201445730204,3571.1964739346463,261.311640020612
63,0.9435302638632534,0.05646973613674655,5845.1479324147895,330.07396142371283
64,0.9962187119337398,0.0037812880662602133,10568.654756077423,39.963128105579806
65,0.9924737835851596,0.007526216414840414,4499.859570885459,33.86691696687488
66,0.872334924449002,0.12766507555099804,14525.909309913182,1854.4513094970123
67,0.986804610804686,0.013195389195314045,9517.7624930976,125.59058036498533
68,0.8653513285078863,0.13464867149211368,4175.432265522317,562.2164074578865
69,0.6438319359567053,0.3561680640432947,6507.35465158189,2317.7119082970503
70,0.8189876321766127,0.18101236782338725,6476.984135140167,1172.4142346562357
71,0.996329567806735,0.0036704321932650164,6612.3096483614245,24.270034205182654
72,0.927528866256729,0.07247113374327097,2512.0868907723534,182.05378503588094
73,0.9935305969810094,0.006469403018990572,19024.31704817001,123.07597414566487
74,0.9073536341159514,0.09264636588404862,7731.170220202894,716.2648249327781
75,0.9957181744415796,0.004281825558420382,10859.433647644437,46.49820054245423
76,0.9412285008521144,0.0587714991478856,16124.061973532203,947.6352945379025
77,0.9862500978471116,0.013749902152888405,6809.381396124,93.62832791840364
78,0.9761372193991402,0.02386278060085978,10517.399775881137,250.97440334338336
79,0.7592718498281222,0.24072815017187776,2328.5628924723533,560.5506376637467
80,0.8019433946519909,0.19805660534800906,3488.4431259501152,690.9092034752771
81,0.9387611355770912,0.06123886442290882,5808.766388538335,355.72225733204886
82,0.991338091070054,0.008661908929946005,3203.804314041822,27.751061197598396
83,0.994274069488284,0.005725930511715993,2623.113218743051,15.019764014886386
84,0.9637002915417184,0.036299708458281565,6837.393279576174,248.19538266322877
85,0.9900130448506816,0.009986955149318355,2938.9811284151106,29.351472714174758
86,0.5916116554207536,0.40838834457924644,4994.884091879558,2039.8524456479051
87,0.9931908291070034,0.006809170892996597,4539.65894111809,30.91131352599305
88,0.9918952410370414,0.008104758962958591,13782.723825901869,111.7056544619611
89,0.9782839372485654,0.02171606275143456,14386.9555141118,312.42802874654933
90,0.9512263427335508,0.04877365726644922,5192.291903054334,253.2470657069315
91,0.7429075858116179,0.25709241418838213,5346.724314884744,1374.6022621134423
92,0.9416884131965552,0.05831158680344484,3034.088155261495,176.92249483483448
93,0.8228739979162598,0.17712600208374019,11227.424894872973,1988.6688853243065
94,0.837585252666041,0.162414747333959,5508.448740446664,894.6533103817095
95,0.9879684800275874,0.012031519972412585,4431.287436168663,53.31512329176422
96,0.934080877548829,0.06591912245117104,7508.400362610402,494.94716291533217
97,0.9784395898439306,0.021560410156069354,2504.7227527098894,54.00284987566429
98,0.997561856801013,0.002438143198987053,2434.737941448735,5.93623975325897
99,0.9480243888354918,0.05197561116450822,4290.543364912995,223.00361361917848
101,0.9431314821232408,0.05686851787675917,10255.613575358411,583.2215439474039
103,0.9966989784992903,0.0033010215007096555,14454.613341339427,47.71498942420608
104,0.9983062385158804,0.0016937614841195936,6113.9196034434935,10.355521541316328
105,0.9967617990285316,0.00323820097146843,5354.197606358717,17.337967890344743
106,0.950921627239952,0.049078372760048006,11096.725055872568,544.6092087078785
108,0.9843857943378298,0.0156142056621702,5198.876900026879,81.17633312932556
109,0.7578650929507188,0.2421349070492812,13601.980412268636,3293.5142628108097
110,0.7765986589268639,0.22340134107313614,5530.500444269896,1235.5212160554702
112,0.9574003025961388,0.04259969740386116,4466.806156927716,190.28459064682465
113,0.8804300769134349,0.11956992308656511,14568.167975719956,1741.914724368996
114,0.9527972950380996,0.04720270496190038,2128.777493806978,100.48405596970449
115,0.9368597518143154,0.06314024818568464,2318.82929390998,146.41145711771202
116,0.9835102914542608,0.016489708545739168,3064.4290128950897,50.5315412817472
117,0.9877457336555036,0.012254266344496445,3040.453212304288,37.25852347155654
118,0.8548368682050964,0.1451631317949036,4928.191442131158,715.3917038246012
119,0.9927009903478572,0.007299009652142807,5394.966870003329,39.37791525714497
120,0.9601240189602795,0.039875981039720454,20261.217883587506,807.9359401675804
121,0.9852140280314488,0.014785971968551248,20160.088037583188,298.08649660723034
122,0.7584899630126257,0.24151003698737428,6062.972372578804,1464.2686819549353
123,0.992933773740479,0.007066226259521025,3056.809190893855,21.600105375039373
125,0.9632028325708611,0.036797167429138855,3007.690615575256,110.6744951563724
126,0.998589471303116,0.0014105286968839614,7641.15842997523,10.778073242916859
128,0.901537678013425,0.09846232198657501,6607.440046724159,650.5838893875444
129,0.9939016006220832,0.0060983993779167855,18227.594665063585,111.15915196634309
130,0.9407496767268292,0.05925032327317081,3127.719873963085,185.31841364023384
131,0.9136360310563318,0.08636396894366816,4702.768119557746,406.14971982675786
133,0.9449723053870852,0.05502769461291479,7869.867066486793,433.06064157887084
134,0.97671453951932,0.02328546048068003,12200.089573351666,284.08470362103674
135,0.9683196060654788,0.031680393934521156,9866.43698449718,312.5726103989997
136,0.9347197960293386,0.06528020397066137,3313.277168339058,216.29140936050902
137,0.9951212948631866,0.004878705136813433,18208.835856120448,88.83554102664745
138,0.6383541130468352,0.3616458869531648,3043.553518897937,1100.6886118312702
139,0.7622339413618718,0.23776605863812816,6277.267762225409,1492.521214840518
141,0.9382435273742804,0.061756472625719594,5430.077984113474,335.34246238142634
142,0.7843311083074754,0.21566889169252457,19651.805980763264,4238.283215627739
143,0.9072469705862036,0.09275302941379637,6594.8758760089,611.6947161077896
144,0.994817331977522,0.005182668022478021,2649.893496726854,13.733518288458733
145,0.9671783450368032,0.03282165496319678,10506.221831944727,344.831587934895
146,0.9170479479911376,0.08295205200886235,1728.7568392701996,143.4039272418181
147,0.8483540004433985,0.15164599955660152,2656.908156572782,402.9094931335671
148,0.9418586826393752,0.05814131736062478,6791.514927081671,394.8676247348759
149,0.7425733245925571,0.2574266754074429,4744.439838387828,1221.3453742668044
150,0.9811873692774146,0.018812630722585433,9688.203213195526,182.26058941521305
151,0.9841623100981252,0.01583768990187484,4634.336578875909,73.39718563715219
152,0.6812758260519587,0.3187241739480413,8720.532669810134,2779.444571572142
153,0.955886294081301,0.04411370591869901,3238.532039332328,142.8636499913909
154,0.9056933190154762,0.09430668098452377,5664.2622916417695,534.1777769505279
155,0.997538236498709,0.0024617635012910144,10920.08117634229,26.882657271054494
156,0.9791646352913886,0.02083536470861136,6137.37857092778,127.87452088009628
157,0.8192549633388853,0.18074503666111474,9292.519519371575,1679.5767812029399
158,0.9578553768656884,0.042144623134311554,6418.360530202885,270.4993856855407
159,0.8019485876247212,0.1980514123752788,4674.816633845016,925.854036928452
160,0.9820576520495627,0.017942347950437254,3766.631061123227,67.58220509959763
161,0.9624679572910184,0.03753204270898158,4549.012003140349,170.73371278553347
162,0.9500046580563202,0.04999534194367983,2778.778096129242,138.92596110158905
163,0.9419642343435162,0.05803576565648383,4939.736485472314,286.68138907565424
164,0.933027446076304,0.06697255392369605,3442.938289278431,230.58237023465756
165,0.974087763643626,0.025912236356373963,2749.9457355924533,71.25724386787431
166,0.9791449597811251,0.020855040218874854,17325.864305719886,361.33159692255646
167,0.9722621769862908,0.027737823013709195,2621.263608944757,72.7081460571863
168,0.9579398362724808,0.042060163727519195,1570.8028070828586,66.06822324955178
169,0.9034591782701868,0.09654082172981315,5929.336356923128,572.4230042098154
170,0.7562437645440074,0.24375623545599256,7739.369769380543,1886.5196397861146
172,0.590899876591899,0.409100123408101,2606.458056049537,1066.3023123879045
173,0.983106576829245,0.01689342317075504,2482.525143164241,41.93834777551276
174,0.8583371970598512,0.14166280294014877,9531.143819889914,1350.2085487512818
175,0.966305580316014,0.03369441968398601,4438.005875111457,149.53603251600103
176,0.9689030749930448,0.031096925006955156,6799.094408934792,211.43092894985332
178,0.985108800008492,0.014891199991508008,3797.659697404737,56.551710053743726
179,0.9295036039179908,0.0704963960820092,10990.759986257532,774.8089692335088
180,0.8082608095690508,0.19173919043094922,2388.466256185173,457.9625863325852
181,0.9657500202338222,0.03424997976617783,2602.479712070324,89.1348774802969
183,0.9708593200202807,0.029140679979719253,2175.430168103881,63.393514346942055
184,0.9977071384343412,0.002292861565658777,2947.630036279292,6.758507619966175
185,0.9983716772688856,0.001628322731114351,9667.012271753363,15.741015824057383
186,0.9941460354640732,0.005853964535926792,2772.0717215179334,16.227609548811515
187,0.99975774583906,0.00024225416094003638,21181.46985113913,5.131299206264387
188,0.9918091557816776,0.00819084421832239,2636.8707179729327,21.598197274772208
189,0.9980159415350308,0.001984058464969185,10452.73210827199,20.738831621472237
190,0.99836003775452,0.00163996224548002,9288.116910309433,15.232161064512002
191,0.985877593680169,0.014122406319830971,3352.627496271217,47.34716774137972
193,0.9997835367690884,0.00021646323091162323,3125.1440734331786,0.6764787831996569
194,0.9701519054237168,0.029848094576283235,2615.91527667188,78.0800865816464
195,0.761048817521615,0.23895118247838498,2187.2684534568634,522.6503833511858
196,0.5970021562447538,0.40299784375524617,3258.532887562639,1313.1817274932996
197,0.997717236319913,0.002282763680086952,5299.579856651546,12.097688416484566
198,0.974403195157129,0.025596804842870968,4580.415095131384,117.2439912894183
199,0.9766632673670466,0.02333673263295344,2625.817073011638,61.27799097591698
200,0.5853170394655873,0.41468296053441267,1442.2913911252072,598.0936640250974
201,0.993877031968216,0.006122968031784026,11123.500239149933,68.10883636585702
202,0.9450284612328534,0.054971538767146555,2598.0439672939765,142.81847466685207
203,0.6768369231101004,0.32316307688989965,4437.612772032741,1434.0725974560175
205,0.9742293324086204,0.02577066759137958,2363.9975099827752,60.92179401661513
206,0.7868869920011861,0.21311300799881394,3425.570732177986,730.0336828471501
207,0.655832752663525,0.34416724733647497,3930.369075154192,1352.7043056122252
208,0.9899285640185496,0.010071435981450438,4641.081501305028,46.74235522508748
209,0.9937414604132072,0.0062585395867927884,2955.6368766834494,18.497970396907963
210,0.9106610073081308,0.08933899269186918,20268.624362569888,1810.7784838018729
211,0.9883373410004452,0.011662658999554765,19615.650873820843,228.77064719569094
212,0.9629689369444704,0.03703106305552961,9770.137845093155,361.7985906028608
213,0.998482364315542,0.001517635684457952,13765.62337978384,20.891201259968632
214,0.7442393270831731,0.2557606729168269,20718.132400041573,5298.883484214547
215,0.9515225926592707,0.04847740734072925,2454.41977389709,118.98390716434983
217,0.9546967039746148,0.04530329602538519,6251.781190667935,283.22629396676456
218,0.97106489909244,0.02893510090756002,2111.3096796790023,61.09095862862015
219,0.9967746311314446,0.0032253688685554005,17958.554547593845,57.9229627620632
220,0.968822145691544,0.031177854308455988,3785.2870562884136,118.0171283566444
221,0.9380584542361102,0.06194154576388977,4522.890560191052,280.1548326191391
222,0.997302162428717,0.002697837571282946,5553.767662950835,14.983163063285044
223,0.9953881697778058,0.004611830222194246,6892.794208188743,31.788396644690305
224,0.9960307721439536,0.0039692278560463645,6348.937864968831,25.200381029941813
225,0.9921832578629128,0.007816742137087163,4561.50592455369,35.65611556903157
226,0.8051793282916662,0.19482067170833384,7264.492166456973,1415.2732434890768
227,0.9867155181449068,0.013284481855093233,4135.765036899065,54.941495589614625
228,0.9564619892070494,0.04353801079295061,2968.8185640404326,129.2564546835045
229,0.6102258444464848,0.38977415555351524,6717.210035228429,2618.194869156759
230,0.8329586748129469,0.16704132518705306,8030.313658275298,1341.3942351459978
231,0.9972782647232858,0.0027217352767141545,2481.994488381604,6.755331955638311
232,0.890819471671081,0.109180528328919,2295.178843315884,250.58883872258542
233,0.9992470016754008,0.0007529983245991856,5199.012535081289,3.9148477284863747
235,0.9956353235884308,0.004364676411569235,11005.998140672236,48.03762047036697
236,0.799403622461741,0.20059637753825899,11107.399578141834,2228.104119245238
237,0.9204909845647212,0.07950901543527877,9435.937849948808,750.242128157911
238,0.9105749916894884,0.08942500831051159,10780.079943713112,964.0087385545244
240,0.9780277224689522,0.0219722775310478,13370.890417486757,293.78891509024663
241,0.9206310360171746,0.07936896398282545,2763.175272704207,219.3103586974941
242,0.9429007543514238,0.05709924564857616,14595.471946931437,833.3904380547402
243,0.9720933164818794,0.027906683518120645,6867.899119886372,191.66028717304832
244,0.9991915758932328,0.0008084241067671805,2145.546226615541,1.7345112917793633
245,0.9406973029230724,0.05930269707692759,9172.964997754045,543.9815645590679
246,0.9833807262215328,0.01661927377846717,6252.145561713859,103.90611879295103
247,0.9711155540656612,0.02888444593433881,6640.8185272814735,191.8163637110172
248,0.9686493780086868,0.03135062199131322,2833.7227297950867,88.83897012999797
249,0.980902591693248,0.019097408306751995,13057.90857086729,249.37221161008907
250,0.919292626454688,0.08070737354531199,10600.741386939382,855.5579949729654
251,0.9545602260503492,0.04543977394965082,4497.905180327186,204.38379464103073
252,0.9364110349334964,0.06358896506650358,2360.052482543076,150.0732948675467
253,0.7940210254219827,0.20597897457801728,2938.275983582747,605.2230741255894
254,0.9814252006135123,0.01857479938648765,8045.189730551645,149.43778527122743
255,0.9909221331719632,0.009077866828036796,9030.424354798502,81.9769896935209
256,0.8470970336984522,0.15290296630154776,2559.4488264939164,391.3473176679353
257,0.9997850167522054,0.00021498324779456457,3298.353130940282,0.7090906684629125
258,0.9749974217237332,0.02500257827626684,20325.25994217073,508.1839026895945
260,0.7150010864426533,0.28499891355734674,2383.3320155442634,679.2470350765565
261,0.9922100025948148,0.007789997405185156,20092.574297964824,156.52110164463593
262,0.7066585014389222,0.29334149856107783,2722.221786716091,798.5406183309129
263,0.7878192219557674,0.21218077804423263,17423.03090765255,3696.8322538744305
265,0.8878592461546579,0.11214075384534206,2904.366532995787,325.6978524533301
266,0.938763345017286,0.06123665498271402,20133.783760226004,1232.9255696215305
267,0.9959473467323864,0.004052653267613615,4045.195254483669,16.39377376621833
268,0.9835497266851836,0.01645027331481641,4016.5210155767054,66.07286848094078
269,0.9958280052166693,0.004171994783330746,2287.652587707971,9.544074661990738
270,0.989637275750694,0.010362724249305955,4672.114569278383,48.415834942596746
271,0.7451126483193649,0.25488735168063514,3274.1531127540766,834.5402159067945
272,0.9963127556624994,0.0036872443375005615,3575.3076540461843,13.183032902204209
273,0.98582869763436,0.014171302365640015,19436.635783000977,275.4424426517251
274,0.94056708381148,0.05943291618851998,14214.883197624777,844.8319617140343
275,0.9964551056543932,0.003544894345606786,3012.851337295502,10.68023966973267
276,0.9077673465532592,0.09223265344674081,6132.605736173548,565.6264995899896
278,0.9671366669895244,0.032863333010475615,4333.744478948077,142.42128799398077
279,0.9984168951191296,0.001583104880870434,6837.904058450056,10.825119289856033
280,0.9989256544879664,0.0010743455120335588,10151.560883581424,10.90628387541113
281,0.9875830191140574,0.012416980885942563,12036.29798844592,149.45448206004193
282,0.8584699319950313,0.1415300680049687,2613.404029680508,369.8752500451415
283,0.9264513185550322,0.07354868144496784,7084.818556876382,521.0790631350978
285,0.9976242414024225,0.0023757585975775486,6946.0086144130855,16.502039684539604
287,0.9627078291692328,0.03729217083076719,5068.291481958185,189.00759176530684
289,0.9933427699369204,0.006657230063079611,2825.848085695796,18.81232082979002
290,0.7747881588455944,0.22521184115440562,19974.954432004208,4498.596264607022
291,0.7182445041654434,0.2817554958345566,2896.942395060356,816.2294409243785
292,0.78949023782375,0.21050976217624995,3737.6938719236646,786.8210480662775
294,0.8736090173428858,0.12639098265711424,3086.76891746716,390.1397567141111
295,0.914970231857928,0.08502976814207197,5501.802049120342,467.8169526002792
297,0.9758314799669828,0.02416852003301717,2062.4213354070025,49.84567136130617
298,0.92653116234714,0.07346883765286005,17171.527096104273,1261.5721364753722
299,0.993020406807128,0.006979593192872002,3631.3612718119216,25.345424413597506
300,0.994999270752736,0.005000729247264024,6715.134327717066,33.58056863192137
302,0.9759400712420868,0.024059928757913185,6383.119238868991,153.57739414045295
303,0.891035090113155,0.10896490988684504,4019.905780964924,438.02867117645036
304,0.9997524875253694,0.0002475124746306179,13984.0094467346,3.4612167834192187
305,0.9675064978125038,0.03249350218749625,3383.747115613109,109.94979430310869
306,0.9842995662845078,0.015700433715492235,20862.07491266194,327.54362433388224
307,0.9933457727788876,0.006654227221112419,11905.842409430612,79.22418065110784
308,0.9912085363596176,0.008791463640382413,2484.107786078258,21.83894328009786
309,0.959340786653992,0.04065921334600797,6829.217178502788,277.6705982469675
311,0.7840853423094056,0.21591465769059437,3291.5416845576665,710.692096095591
312,0.8129002912503351,0.18709970874966486,14481.200981096734,2709.42848590856
313,0.8972359436377735,0.10276405636222652,12671.139587726584,1302.1377027667743
314,0.8572887468758887,0.14271125312411126,6014.065986992146,858.2748933747441
315,0.9514792792696882,0.04852072073031177,6965.821702664239,337.9866894921164
316,0.921821831899764,0.07817816810023603,19868.9135683,1553.3152649116178
317,0.8920965982035113,0.10790340179648872,18526.22911171535,1999.0431436152278
318,0.5736217361774438,0.42637826382255617,5489.6990285301,2340.6883406930374
319,0.5776642075314122,0.42233579246858777,5009.261915415199,2115.590600729594
320,0.7019270377674107,0.2980729622325893,5474.488491418215,1631.7970013452461
321,0.997812925547804,0.002187074452196014,5296.639077742353,11.584144009433357
322,0.9616801043046508,0.038319895695349215,2090.6778170910184,80.1145558835082
324,0.998821646335002,0.0011783536649979665,3538.618641606454,4.169744245367091
325,0.9378953932695488,0.06210460673045115,6138.838442637729,381.25014726179137
326,0.8116552146579679,0.18834478534203214,2512.549003066104,473.2255026438222
327,0.7372914081738828,0.26270859182611717,3645.28401481352,957.6474303379147
328,0.7214913573984278,0.27850864260157215,19476.01964357524,5424.239794213695
329,0.9983076664312184,0.0016923335687816232,4639.632497964464,7.851805823115399
330,0.9552618374393214,0.04473816256067864,2876.278959205427,128.67943564679194
331,0.8773642742363109,0.12263572576368909,6275.5664524130925,769.6086464699392
332,0.9829581808468072,0.017041819153192805,2468.228132641092,42.06309746529227
333,0.865529574135081,0.13447042586491897,13906.232409418382,1869.9769942710282
334,0.989514497262395,0.010485502737604957,1531.1416796475578,16.05479027360552
335,0.8612639303424985,0.13873606965750152,8498.715568950918,1179.0783951732672
336,0.6088910755948596,0.39110892440514045,3966.625745814946,1551.3827289634216
337,0.8485792172210878,0.15142078277891224,5864.925964973714,888.071680556687
338,0.9938575740163064,0.0061424259836936335,16397.995699424704,100.72347486464275
339,0.966747440711398,0.033252559288602046,1238.5539411792834,41.18508836119585
340,0.9934825588436946,0.00651744115630537,6077.48669417653,39.60966190752439
341,0.9953008719661068,0.004699128033893163,7408.78027148728,34.814807070700475
342,0.9251998582050108,0.07480014179498917,10087.542544087086,754.5496126606998
343,0.8097042549191775,0.19029574508082248,5978.55828394919,1137.6942031532344
344,0.9966618821429238,0.0033381178570761616,5978.975058670663,19.958523410361533
345,0.9767463306083284,0.023253669391671616,12439.513123588227,289.2643255692809
346,0.7775089518578207,0.22249104814217935,6040.5336992427865,1343.9646740826836
348,0.9766282634943269,0.023371736505673146,5031.211288824896,117.58814454678365
349,0.978496979741681,0.02150302025831896,6686.446226182112,143.77878865775432
350,0.8533243300490273,0.1466756699509727,5650.620933018156,828.8086109894285
351,0.9842507817746736,0.015749218225326378,2899.7219175602027,45.6683532724175
352,0.9100212201990476,0.08997877980095237,12776.42892090711,1149.6074845168205
353,0.8800758720466012,0.1199241279533988,18623.48449305116,2233.4051372828058
355,0.9581646982053708,0.04183530179462924,2579.1425968897656,107.89920891226714
356,0.9887762243532536,0.01122377564674637,14962.218033380024,167.93257838436008
358,0.9857010759338328,0.014298924066167173,5139.637573361768,73.49128738911963
359,0.9273058859015066,0.07269411409849336,2626.9860489042003,190.9664235741922
360,0.9982632034084048,0.0017367965915952022,5468.136893305161,9.49704151866838
361,0.9690812165684396,0.030918783431560404,4715.4493602340335,145.79595755156615
362,0.6709834394713572,0.3290165605286428,8065.948762742521,2653.830719317806
364,0.9427665923841948,0.0572334076158052,5177.617573187465,296.3326970449943
365,0.9969618913404332,0.003038108659566774,3865.4890121319545,11.743775641218305
366,0.6919420234462913,0.3080579765537087,5880.794460167402,1811.6256419274293
367,0.989019178960974,0.010980821039025979,9283.302334303908,101.93828158416333
368,0.6601952927528665,0.3398047072471335,20938.94043957071,7115.1505261334905
369,0.6677026556563901,0.3322973443436099,5630.35284391931,1870.9512977518782
371,0.905515976856241,0.09448402314375903,5008.163589021382,473.19144445282757
372,0.8551227408558923,0.14487725914410765,19577.298429545477,2836.305337918792
373,0.966067205935871,0.03393279406412897,5517.478347341062,187.22345651361488
374,0.9494088413704302,0.050591158629569755,6487.137096600828,328.19178190589906
375,0.980410927041038,0.01958907295896195,5123.858788735432,100.37164364395679
376,0.9964462785749628,0.003553721425037182,10271.336146905169,36.50146732901575
377,0.9869116670191692,0.013088332980830786,3995.4693986604143,52.29403390438725
379,0.9859203761914456,0.014079623808554431,8030.150888779427,113.06150363994335
380,0.9302380821616428,0.06976191783835717,2169.89204130916,151.37583030391474
381,0.6276842340712188,0.37231576592878124,4142.025486217479,1542.1413913975932
382,0.8544719602220268,0.14552803977797324,6503.520256727555,946.4445546179023
383,0.894143002133448,0.105856997866552,6414.424989085576,679.0117723847898
384,0.8646903093550065,0.13530969064499354,6500.263265211696,879.5486115268102
386,0.955298149103798,0.044701850896202044,12173.961931612652,544.1986310829886
387,0.982530851428598,0.017469148571402027,7555.662855648948,131.99099698075517
388,0.9329734391605808,0.06702656083941916,8549.398746587438,573.0367952285968
389,0.7683540227045564,0.23164597729544356,8379.97127917882,1941.1866366731263
390,0.9986506352914444,0.0013493647085556226,3070.2653704076283,4.14290773672851
391,0.8970048797727319,0.10299512022726809,6058.71895009235,624.018486687989
392,0.995385542129424,0.004614457870576016,2992.447499462648,13.808522916180936
393,0.931989032059005,0.06801096794099504,16429.915586181996,1117.4144622050785
394,0.988218549948526,0.011781450051474018,4850.1366532604425,57.14164272321126
395,0.6460128793904667,0.3539871206095333,2856.7024886701797,1011.2358884024449
396,0.9880801731705452,0.011919826829454805,2598.319997914038,30.971524422644706
398,0.8813076577266361,0.1186923422733639,13701.788449986534,1626.2973644630258
399,0.856530390240076,0.14346960975992396,6242.539564836158,895.6147152779291
400,0.9589719229121612,0.04102807708783884,4969.777589515728,203.90041805206522
401,0.976861334862326,0.02313866513767404,5393.740350899294,124.80395181901925
402,0.8509374506666596,0.1490625493333404,7351.125967575919,1095.7775771973852
403,0.9835642351853304,0.016435764814669573,2262.5370639809416,37.18652706806376
404,0.9222423575219428,0.07775764247805717,7053.226306150402,548.4422494304707
405,0.77805049342247,0.22194950657753,9931.486254404794,2204.288473746665
406,0.9899542596481024,0.010045740351897647,7203.284700725224,72.36232778428236
407,0.989364710867844,0.010635289132155945,2430.249385339004,25.846404876324577
408,0.9986095663907092,0.0013904336092908087,2966.319359343011,4.124470133120502
409,0.9494951273023066,0.05050487269769344,3029.279807906708,152.99339106402152
410,0.9614754276818706,0.038524572318129446,3934.268720957249,151.5660198594722
411,0.9585615540406788,0.041438445959321224,5454.547019795955,226.0279519123913
412,0.9992102937513032,0.0007897062486967865,9888.927250268322,7.809347642444824
413,0.9982714613105054,0.0017285386894946297,11025.153065549026,19.05740363140181
415,0.7137714770773442,0.28622852292265577,6718.398521421166,1922.997285192135
416,0.7783352959263974,0.22166470407360261,2725.028119332697,604.0425516641282
417,0.9997446134528036,0.0002553865471963679,2853.7352611243564,0.7288055949510747
418,0.9580141958252048,0.04198580417479525,2345.539338477556,98.47935534959747
419,0.9742637123327514,0.02573628766724856,7166.031661245577,184.42705226642724
420,0.995819939946952,0.004180060053048051,4121.912155086096,17.229840341648597
421,0.7123975358841519,0.2876024641158481,5872.069186067909,1688.8215673718732
423,0.983800801077608,0.016199198922391966,11483.529224464402,186.0239742382004
424,0.9611835624856234,0.03881643751437658,5318.273281867902,206.43642253000388
425,0.9348988893968267,0.06510111060317325,2684.56206519349,174.7679719272446
426,0.9796292192964176,0.020370780703582447,5934.953097743636,120.89962804018293
427,0.9492882261268364,0.05071177387316361,17067.991914359816,865.54814643
428,0.9982141225958548,0.001785877404145153,4360.262038590852,7.786893450871284
429,0.9921148679896123,0.007885132010387652,2552.7082533654598,20.12844156179274
430,0.589674750500951,0.410325249499049,3284.357321111555,1347.654737229127
431,0.8774706192993443,0.12252938070065567,2319.034900197802,284.1499101444435
