EmployeeIndex,P_stay,P_leave,Predicted_FutureSalary_FromIncrement,ExpectedLoss
96,0.934080877548829,0.06591912245117104,7622.999999999978,502.5014704452754
97,0.9784395898439306,0.021560410156069354,2438.099999999992,52.56643600151252
98,0.997561856801013,0.002438143198987053,2282.499999999996,5.565061851687938
99,0.9480243888354918,0.05197561116450822,4359.599999999988,226.5928744327894
101,0.9431314821232408,0.05686851787675917,10099.94999999997,574.3691871293721
103,0.9966989784992903,0.0033010215007096555,14853.299999999974,49.03106265649064
104,0.9983062385158804,0.0016937614841195936,5985.099999999989,10.137331858604162
105,0.9967617990285316,0.00323820097146843,5469.449999999984,17.711178303397954
106,0.950921627239952,0.049078372760048006,11206.649999999963,550.0041460913902
108,0.9843857943378298,0.0156142056621702,5260.499999999984,82.13852888584609
109,0.7578650929507188,0.2421349070492812,14226.44999999996,3444.720148391237
110,0.7765986589268639,0.22340134107313614,5498.899999999991,1228.4616344270664
112,0.9574003025961388,0.04259969740386116,4432.049999999986,188.80398887878223
113,0.8804300769134349,0.11956992308656511,14565.599999999951,1741.6076717096669
114,0.9527972950380996,0.04720270496190038,2144.099999999993,101.20731970881027
115,0.9368597518143154,0.06314024818568464,2280.299999999996,143.97870793781644
116,0.9835102914542608,0.016489708545739168,3103.79999999999,51.180757384265064
117,0.9877457336555036,0.012254266344496445,3072.29999999999,37.64878249019631
118,0.8548368682050964,0.1451631317949036,5049.449999999984,732.9939758417737
119,0.9927009903478572,0.007299009652142807,5421.149999999984,39.569026175713866
120,0.9601240189602795,0.039875981039720454,20728.399999999965,826.56528538374
121,0.9852140280314488,0.014785971968551248,19080.599999999944,282.12521674313814
122,0.7584899630126257,0.24151003698737428,6031.199999999981,1456.595335078247
123,0.992933773740479,0.007066226259521025,3033.4499999999907,21.435044046943986
125,0.9632028325708611,0.036797167429138855,3014.54999999999,110.92690107351018
126,0.998589471303116,0.0014105286968839614,8232.399999999987,11.612036444227506
128,0.901537678013425,0.09846232198657501,6681.399999999989,657.8661581211012
129,0.9939016006220832,0.0060983993779167855,18194.399999999943,110.95671764156882
130,0.9407496767268292,0.05925032327317081,2912.6999999999907,172.5784165977641
131,0.9136360310563318,0.08636396894366816,4730.249999999986,408.52316409578515
133,0.9449723053870852,0.05502769461291479,7799.399999999976,429.1830013639663
134,0.97671453951932,0.02328546048068003,12212.549999999965,284.3748503933281
135,0.9683196060654788,0.031680393934521156,10224.89999999997,323.92885994108445
136,0.9347197960293386,0.06528020397066137,3118.499999999995,203.57631608250713
137,0.9951212948631866,0.004878705136813433,17806.949999999943,86.87485843597968
138,0.6383541130468352,0.3616458869531648,2874.299999999995,1039.4787728694798
139,0.7622339413618718,0.23776605863812816,6453.29999999998,1534.3757062094278
141,0.9382435273742804,0.061756472625719594,5211.149999999983,321.8222423235176
142,0.7843311083074754,0.21566889169252457,20513.849999999937,4424.199293846681
143,0.9072469705862036,0.09275302941379637,6480.599999999981,601.0952824190471
144,0.994817331977522,0.005182668022478021,2486.399999999993,12.886185771089314
145,0.9671783450368032,0.03282165496319678,10827.599999999966,355.3797512795083
146,0.9170479479911376,0.08295205200886235,1758.749999999994,145.89192147058617
147,0.8483540004433985,0.15164599955660152,2649.149999999992,401.73299972536967
148,0.9418586826393752,0.05814131736062478,6895.3499999999785,400.90473266258283
149,0.7425733245925571,0.2574266754074429,4975.949999999985,1280.9422654936618
150,0.9811873692774146,0.018812630722585433,9668.399999999972,181.8880388782445
151,0.9841623100981252,0.01583768990187484,4786.949999999986,75.81422967577954
152,0.6812758260519587,0.3187241739480413,8598.449999999973,2740.5338734835273
153,0.955886294081301,0.04411370591869901,3236.1999999999944,142.76077509409347
154,0.9056933190154762,0.09430668098452377,5435.09999999999,512.5662418189843
155,0.997538236498709,0.0024617635012910144,11182.499999999967,27.528670353186687
156,0.9791646352913886,0.02083536470861136,6197.099999999982,129.11883863573507
157,0.8192549633388853,0.18074503666111474,9070.949999999972,1639.5291903011337
158,0.9578553768656884,0.042144623134311554,6664.349999999979,280.8665191851483
159,0.8019485876247212,0.1980514123752788,4619.999999999992,914.9975251737864
160,0.9820576520495627,0.017942347950437254,3624.599999999989,65.03383438115468
161,0.9624679572910184,0.03753204270898158,4748.6999999999925,178.22841121214057
162,0.9500046580563202,0.04999534194367983,2763.5999999999917,138.16712699555316
163,0.9419642343435162,0.05803576565648383,4901.399999999985,284.45650178868897
164,0.933027446076304,0.06697255392369605,3364.1999999999894,225.30906591009756
165,0.974087763643626,0.025912236356373963,2855.999999999991,74.0053470338038
166,0.9791449597811251,0.020855040218874854,18040.04999999995,376.22596830051225
167,0.9722621769862908,0.027737823013709195,2461.799999999996,68.2849726951492
168,0.9579398362724808,0.042060163727519195,1557.149999999995,65.49398394830631
169,0.9034591782701868,0.09654082172981315,5885.249999999983,568.1668710853812
170,0.7562437645440074,0.24375623545599256,7659.749999999976,1867.1118245340333
172,0.590899876591899,0.409100123408101,2536.599999999996,1037.7233730369871
173,0.983106576829245,0.01689342317075504,2465.3999999999924,41.64904548517934
174,0.8583371970598512,0.14166280294014877,9447.89999999997,1338.4159958982273
175,0.966305580316014,0.03369441968398601,4534.949999999985,152.80250854589187
176,0.9689030749930448,0.031096925006955156,6438.599999999979,200.22066134978084
178,0.985108800008492,0.014891199991508008,3680.5999999999935,54.808550688744276
179,0.9295036039179908,0.0704963960820092,11397.749999999967,803.500298443718
180,0.8082608095690508,0.19173919043094922,2342.5499999999925,449.1586405440187
181,0.9657500202338222,0.03424997976617783,2555.299999999996,87.51897329651408
183,0.9708593200202807,0.029140679979719253,2125.199999999993,61.929773092899154
184,0.9977071384343412,0.002292861565658777,2848.6499999999905,6.531560099013853
185,0.9983716772688856,0.001628322731114351,9910.94999999997,16.13822517193773
186,0.9941460354640732,0.005853964535926792,2694.2999999999915,15.772336649147507
187,0.99975774583906,0.00024225416094003638,20922.299999999937,5.068514231435708
188,0.9918091557816776,0.00819084421832239,2573.549999999992,21.07954713806352
189,0.9980159415350308,0.001984058464969185,9889.94999999997,19.622239015621933
190,0.99836003775452,0.00163996224548002,9554.599999999984,15.669183270663373
191,0.985877593680169,0.014122406319830971,3341.7999999999943,47.19425743961106
193,0.9997835367690884,0.00021646323091162323,3210.89999999999,0.6950417881341289
194,0.9701519054237168,0.029848094576283235,2557.499999999996,76.33650187884425
195,0.761048817521615,0.23895118247838498,2192.399999999993,523.8765724656096
196,0.5970021562447538,0.40299784375524617,3225.59999999999,1299.909844816918
197,0.997717236319913,0.002282763680086952,5256.299999999984,11.99889073164101
198,0.974403195157129,0.025596804842870968,4469.849999999987,114.41387812690645
199,0.9766632673670466,0.02333673263295344,2624.999999999992,61.25892316150259
200,0.5853170394655873,0.41468296053441267,1212.1999999999982,502.6786847598143
201,0.993877031968216,0.006122968031784026,11498.299999999985,70.40372331986218
202,0.9450284612328534,0.054971538767146555,2402.3999999999924,132.06362473419247
203,0.6768369231101004,0.32316307688989965,4321.899999999992,1396.6785020104548
205,0.9742293324086204,0.02577066759137958,2426.5499999999925,62.53381344386193
206,0.7868869920011861,0.21311300799881394,3453.999999999994,736.0923296279021
207,0.655832752663525,0.34416724733647497,3874.499999999988,1333.4759998051682
208,0.9899285640185496,0.010071435981450438,4672.499999999986,47.058784623327035
209,0.9937414604132072,0.0062585395867927884,2893.799999999991,18.110961856260914
210,0.9106610073081308,0.08933899269186918,19984.649999999943,1785.4085002995582
211,0.9883373410004452,0.011662658999554765,19658.099999999937,229.2657168791468
212,0.9629689369444704,0.03703106305552961,10024.349999999971,371.2123369406972
213,0.998482364315542,0.001517635684457952,14420.699999999955,21.88536891486272
214,0.7442393270831731,0.2557606729168269,20998.94999999994,5370.705582546787
215,0.9515225926592707,0.04847740734072925,2392.9499999999925,116.00401189599769
217,0.9546967039746148,0.04530329602538519,6211.799999999982,281.4150142504869
218,0.97106489909244,0.02893510090756002,2193.449999999993,63.46769708568732
219,0.9967746311314446,0.0032253688685554005,18471.199999999968,59.57643344486041
220,0.968822145691544,0.031177854308455988,3742.199999999989,116.67376639310365
221,0.9380584542361102,0.06194154576388977,4646.249999999985,287.795907005472
222,0.997302162428717,0.002697837571282946,5528.249999999983,14.9143205534449
223,0.9953881697778058,0.004611830222194246,6880.649999999979,31.732389618340743
224,0.9960307721439536,0.0039692278560463645,6574.049999999979,26.09390238704152
225,0.9921832578629128,0.007816742137087163,4512.899999999986,35.27617559046055
226,0.8051793282916662,0.19482067170833384,7144.199999999978,1391.8378428186743
227,0.9867155181449068,0.013284481855093233,4005.749999999987,53.214313191039544
228,0.9564619892070494,0.04353801079295061,2878.04999999999,125.30457196265108
229,0.6102258444464848,0.38977415555351524,7006.649999999978,2731.011087009029
230,0.8329586748129469,0.16704132518705306,8402.899999999985,1403.6315514142857
231,0.9972782647232858,0.0027217352767141545,2444.3999999999924,6.653009710400059
232,0.890819471671081,0.109180528328919,2260.649999999993,246.81896136676997
233,0.9992470016754008,0.0007529983245991856,5119.799999999985,3.855200822282899
235,0.9956353235884308,0.004364676411569235,9865.799999999968,43.06102454125962
236,0.799403622461741,0.20059637753825899,10919.999999999964,2190.5124427177807
237,0.9204909845647212,0.07950901543527877,9321.399999999983,741.1353364784062
238,0.9105749916894884,0.08942500831051159,10480.049999999968,937.1785583445742
240,0.9780277224689522,0.0219722775310478,13114.499999999962,288.15543368092557
241,0.9206310360171746,0.07936896398282545,2789.8499999999917,221.42750416748493
242,0.9429007543514238,0.05709924564857616,14270.549999999956,814.837639990286
243,0.9720933164818794,0.027906683518120645,7030.799999999979,196.20631047920205
244,0.9991915758932328,0.0008084241067671805,2160.8999999999933,1.7469236523131948
245,0.9406973029230724,0.05930269707692759,9308.249999999973,552.0043300663096
246,0.9833807262215328,0.01661927377846717,6236.999999999982,103.65441055629944
247,0.9711155540656612,0.02888444593433881,6209.699999999981,179.36374391846314
248,0.9686493780086868,0.03135062199131322,2884.199999999996,90.42146394734547
249,0.980902591693248,0.019097408306751995,12794.24999999996,244.33701622866096
250,0.919292626454688,0.08070737354531199,11139.449999999964,899.0357522393227
251,0.9545602260503492,0.04543977394965082,4562.249999999985,207.30760870179378
252,0.9364110349334964,0.06358896506650358,2285.8499999999926,145.35483579726673
253,0.7940210254219827,0.20597897457801728,2932.64999999999,604.0642397962204
254,0.9814252006135123,0.01857479938648765,8313.899999999974,154.4290246193192
255,0.9909221331719632,0.009077866828036796,9228.449999999972,83.77464012919592
256,0.8470970336984522,0.15290296630154776,2508.449999999992,383.5494458191163
257,0.9997850167522054,0.00021498324779456457,3372.599999999989,0.7250525015119461
258,0.9749974217237332,0.02500257827626684,20193.599999999937,504.8920646796205
260,0.7150010864426533,0.28499891355734674,2380.3499999999926,678.3971638862282
261,0.9922100025948148,0.007789997405185156,20492.84999999994,159.63924832484815
262,0.7066585014389222,0.29334149856107783,2557.799999999992,750.3088850195226
263,0.7878192219557674,0.21218077804423263,17670.39999999997,3749.3192203528015
265,0.8878592461546579,0.11214075384534206,2977.6999999999957,333.92152272527454
266,0.938763345017286,0.06123665498271402,20021.399999999936,1226.0435640709065
267,0.9959473467323864,0.004052653267613615,4127.549999999987,16.727528994738528
268,0.9835497266851836,0.01645027331481641,3916.4999999999886,64.42749543747829
269,0.9958280052166693,0.004171994783330746,2343.5999999999926,9.777486974213906
270,0.989637275750694,0.010362724249305955,4688.249999999985,48.58304196180849
271,0.7451126483193649,0.25488735168063514,3225.599999999989,822.164641581054
272,0.9963127556624994,0.0036872443375005615,3484.949999999989,12.849862153972541
273,0.98582869763436,0.014171302365640015,20162.099999999937,285.72321542626963
274,0.94056708381148,0.05943291618851998,14358.749999999956,853.3823853219087
275,0.9964551056543932,0.003544894345606786,3056.54999999999,10.835146812064387
276,0.9077673465532592,0.09223265344674081,6254.849999999982,576.9014124113451
278,0.9671366669895244,0.032863333010475615,4115.999999999988,135.26547867111725
279,0.9984168951191296,0.001583104880870434,6755.699999999979,10.694981643696357
280,0.9989256544879664,0.0010743455120335588,10550.399999999969,11.334774890158824
281,0.9875830191140574,0.012416980885942563,12031.79999999998,149.39863062348348
282,0.8584699319950313,0.1415300680049687,2456.9999999999923,347.739377088207
283,0.9264513185550322,0.07354868144496784,6872.24999999998,505.4449260601788
285,0.9976242414024225,0.0023757585975775486,7277.549999999977,17.289701981800434
287,0.9627078291692328,0.03729217083076719,5142.899999999985,191.78990536555202
289,0.9933427699369204,0.006657230063079611,2722.649999999992,18.125307431243648
290,0.7747881588455944,0.22521184115440562,20407.799999999937,4596.078211910865
291,0.7182445041654434,0.2817554958345566,2859.1499999999905,805.5812259153698
292,0.78949023782375,0.21050976217624995,3652.949999999989,768.9816357417299
294,0.8736090173428858,0.12639098265711424,3073.399999999994,388.4500460983742
295,0.914970231857928,0.08502976814207197,5511.449999999983,468.63731562662116
297,0.9758314799669828,0.02416852003301717,2284.799999999993,55.22023457143746
298,0.92653116234714,0.07346883765286005,17715.599999999948,1301.5445403230037
299,0.993020406807128,0.006979593192872002,3659.2499999999886,25.540076391016797
300,0.994999270752736,0.005000729247264024,6976.199999999978,34.88608737476318
302,0.9759400712420868,0.024059928757913185,6140.199999999989,147.73277455933828
303,0.891035090113155,0.10896490988684504,4199.999999999987,457.65262152474776
304,0.9997524875253694,0.0002475124746306179,14170.799999999956,3.507449775495549
305,0.9675064978125038,0.03249350218749625,3370.499999999989,109.51934912295575
306,0.9842995662845078,0.015700433715492235,19997.249999999935,313.96549811712606
307,0.9933457727788876,0.006654227221112419,12441.44999999996,82.78823526010883
308,0.9912085363596176,0.008791463640382413,2276.999999999996,20.01816270915072
309,0.959340786653992,0.04065921334600797,6827.0999999999785,277.58451543453015
311,0.7840853423094056,0.21591465769059437,3391.499999999989,732.2745615576484
312,0.8129002912503351,0.18709970874966486,14283.149999999958,2672.3732050277677
313,0.8972359436377735,0.10276405636222652,12595.799999999965,1294.3955011273292
314,0.8572887468758887,0.14271125312411126,6165.499999999991,879.8862311367067
315,0.9514792792696882,0.04852072073031177,7036.699999999988,341.42575556298425
316,0.921821831899764,0.07817816810023603,20101.19999999994,1571.4749926164598
317,0.8920965982035113,0.10790340179648872,18463.199999999943,1992.2420880489242
318,0.5736217361774438,0.42637826382255617,5397.699999999991,2301.4619546350073
319,0.5776642075314122,0.42233579246858777,4781.699999999985,2019.48305884704
320,0.7019270377674107,0.2980729622325893,5685.749999999982,1694.768345013939
321,0.997812925547804,0.002187074452196014,4978.049999999985,10.887365976754333
322,0.9616801043046508,0.038319895695349215,2220.749999999993,85.0989083654465
324,0.998821646335002,0.0011783536649979665,3477.099999999994,4.097253528564422
325,0.9378953932695488,0.06210460673045115,6032.249999999981,374.63051394976276
326,0.8116552146579679,0.18834478534203214,2491.6499999999924,469.28928439747295
327,0.7372914081738828,0.26270859182611717,3640.9999999999936,956.521982838891
328,0.7214913573984278,0.27850864260157215,19598.249999999935,5458.282004866243
329,0.9983076664312184,0.0016923335687816232,4709.2499999999845,7.969621858784833
330,0.9552618374393214,0.04473816256067864,2928.4499999999903,131.01347215081893
331,0.8773642742363109,0.12263572576368909,6119.3999999999805,750.4570602383166
332,0.9829581808468072,0.017041819153192805,2442.2999999999925,41.621234917842656
333,0.865529574135081,0.13447042586491897,14201.249999999958,1909.6481353141749
334,0.989514497262395,0.010485502737604957,1490.999999999995,15.633884581768939
335,0.8612639303424985,0.13873606965750152,8420.999999999975,1168.2964425858167
336,0.6088910755948596,0.39110892440514045,3872.399999999988,1514.5301988664612
337,0.8485792172210878,0.15142078277891224,5756.099999999983,871.5931677536942
338,0.9938575740163064,0.0061424259836936335,16815.74999999995,103.2894997352959
339,0.966747440711398,0.033252559288602046,1259.999999999996,41.89822470363844
340,0.9934825588436946,0.00651744115630537,5944.049999999981,38.73999610513681
341,0.9953008719661068,0.004699128033893163,7275.449999999977,34.18827105418791
342,0.9251998582050108,0.07480014179498917,10093.649999999969,755.0064512289902
343,0.8097042549191775,0.19029574508082248,5957.699999999983,1133.724960468013
344,0.9966618821429238,0.0033381178570761616,5758.199999999983,19.221550244615898
345,0.9767463306083284,0.023253669391671616,12664.049999999965,294.48563185959813
346,0.7775089518578207,0.22249104814217935,5942.999999999982,1322.2642991089679
348,0.9766282634943269,0.023371736505673146,5062.049999999984,118.30889877854237
349,0.978496979741681,0.02150302025831896,6730.49999999998,144.72607784861535
350,0.8533243300490273,0.1466756699509727,5470.499999999983,802.3892524667937
351,0.9842507817746736,0.015749218225326378,2829.749999999992,44.56635027311719
352,0.9100212201990476,0.08997877980095237,12471.899999999963,1122.2063437994946
353,0.8800758720466012,0.1199241279533988,17921.399999999943,2149.2082667040345
355,0.9581646982053708,0.04183530179462924,2577.749999999992,107.84094920110519
356,0.9887762243532536,0.01122377564674637,14662.199999999955,164.56524328772412
358,0.9857010759338328,0.014298924066167173,5188.049999999985,74.18353300147838
359,0.9273058859015066,0.07269411409849336,2601.899999999992,189.14281547286927
360,0.9982632034084048,0.0017367965915952022,5489.399999999984,9.533971209902676
361,0.9690812165684396,0.030918783431560404,4701.899999999984,145.37702781685337
362,0.6709834394713572,0.3290165605286428,7924.349999999975,2607.2423814251424
364,0.9427665923841948,0.0572334076158052,5307.7499999999845,303.7806192727892
365,0.9969618913404332,0.003038108659566774,3637.199999999989,11.050208816576236
366,0.6919420234462913,0.3080579765537087,6063.749999999983,1867.9865553275458
367,0.989019178960974,0.010980821039025979,9837.299999999985,108.02163080721009
368,0.6601952927528665,0.3398047072471335,20235.599999999937,6876.152133970074
369,0.6677026556563901,0.3322973443436099,5499.899999999982,1827.6021641554144
371,0.905515976856241,0.09448402314375903,4916.099999999985,464.49290617703235
372,0.8551227408558923,0.14487725914410765,19214.999999999935,2783.816534454019
373,0.966067205935871,0.03393279406412897,5519.849999999984,187.30393331488173
374,0.9494088413704302,0.050591158629569755,6666.449999999979,337.2634294460942
375,0.980410927041038,0.01958907295896195,5112.449999999984,100.14815604904472
376,0.9964462785749628,0.003553721425037182,10484.249999999967,37.258103850445956
377,0.9869116670191692,0.013088332980830786,3881.849999999988,50.80694538163783
379,0.9859203761914456,0.014079623808554431,8202.699999999986,115.49093021442924
380,0.9302380821616428,0.06976191783835717,2224.949999999993,155.2167790944523
381,0.6276842340712188,0.37231576592878124,4182.149999999987,1557.0803804790476
382,0.8544719602220268,0.14552803977797324,6423.89999999998,934.8575747297193
383,0.894143002133448,0.105856997866552,6524.69999999998,690.6851539798897
384,0.8646903093550065,0.13530969064499354,6664.349999999979,901.75113684996
386,0.955298149103798,0.044701850896202044,12085.499999999964,540.2442190060482
387,0.982530851428598,0.017469148571402027,7500.149999999977,131.0212346578005
388,0.9329734391605808,0.06702656083941916,8681.399999999972,581.8843852713317
389,0.7683540227045564,0.23164597729544356,8499.749999999973,1968.93289551694
390,0.9986506352914444,0.0013493647085556226,3049.19999999999,4.114482869327791
391,0.8970048797727319,0.10299512022726809,6333.599999999981,652.3298934714232
392,0.995385542129424,0.004614457870576016,3124.7999999999897,14.419257953975888
393,0.931989032059005,0.06801096794099504,16791.599999999948,1142.0129692780088
394,0.988218549948526,0.011781450051474018,4881.449999999984,57.51055935376766
395,0.6460128793904667,0.3539871206095333,2830.799999999991,1002.0667410214637
396,0.9880801731705452,0.011919826829454805,2488.4999999999923,29.66248906509819
398,0.8813076577266361,0.1186923422733639,13754.399999999976,1632.5419525647535
399,0.856530390240076,0.14346960975992396,6272.699999999981,899.9418211410722
400,0.9589719229121612,0.04102807708783884,4972.799999999986,204.0244217424044
401,0.976861334862326,0.02313866513767404,5560.799999999983,128.6694890975774
402,0.8509374506666596,0.1490625493333404,7459.099999999987,1111.8724617323173
403,0.9835642351853304,0.016435764814669573,2282.699999999993,37.51792034244612
404,0.9222423575219428,0.07775764247805717,6985.64999999998,543.1876751768384
405,0.77805049342247,0.22194950657753,10183.94999999997,2260.32267751023
406,0.9899542596481024,0.010045740351897647,7092.749999999978,71.25192488092182
407,0.989364710867844,0.010635289132155945,2323.649999999993,24.712689591934087
408,0.9986095663907092,0.0013904336092908087,2870.999999999995,3.991934892273905
409,0.9494951273023066,0.05050487269769344,2993.54999999999,151.18886166417968
410,0.9614754276818706,0.038524572318129446,3797.1999999999935,146.28550600640088
411,0.9585615540406788,0.041438445959321224,5520.899999999982,228.7775162968158
412,0.9992102937513032,0.0007897062486967865,9822.749999999967,7.757087054386334
413,0.9982714613105054,0.0017285386894946297,11020.799999999965,19.049879189182356
415,0.7137714770773442,0.28622852292265577,6698.999999999981,1917.4448750588656
416,0.7783352959263974,0.22166470407360261,2789.8499999999917,618.4112746597384
417,0.9997446134528036,0.0002553865471963679,2851.79999999999,0.7283113552945994
418,0.9580141958252048,0.04198580417479525,2311.049999999993,97.03129273816026
419,0.9742637123327514,0.02573628766724856,6866.99999999998,176.73108741099534
420,0.995819939946952,0.004180060053048051,4006.799999999987,16.748664620552876
421,0.7123975358841519,0.2876024641158481,5515.649999999982,1586.3145312005724
423,0.983800801077608,0.016199198922391966,12061.499999999978,195.38663780243036
424,0.9611835624856234,0.03881643751437658,5182.799999999985,201.17783234951034
425,0.9348988893968267,0.06510111060317325,2670.1499999999915,173.8297304770625
426,0.9796292192964176,0.020370780703582447,5569.199999999983,113.44895189439103
427,0.9492882261268364,0.05071177387316361,17491.94999999995,887.0478130006817
428,0.9982141225958548,0.001785877404145153,4472.999999999986,7.988229628741245
429,0.9921148679896123,0.007885132010387652,2599.799999999991,20.499766200605748
430,0.589674750500951,0.410325249499049,3412.199999999995,1400.111816340653
431,0.8774706192993443,0.12252938070065567,2356.1999999999925,288.703726806884
432,0.9914447761976238,0.008555223802376166,7975.799999999975,68.23475400299161
