EmployeeIndex	Attrition_Probability
653	0.010028322326337994
654	0.013033357271826106
655	0.1697884674311824
656	0.9328946759100931
657	0.032800685185794806
658	0.35285254683097966
659	0.17610060262094349
660	0.4907167807144491
661	0.04325183073721223
662	0.3566967755996148
663	0.047013076428687815
664	0.018732212417846745
665	0.4601218190556613
666	0.10664312422297204
667	0.362803673336742
668	0.03311446505262099
669	0.6922657033700855
670	0.07383209766171743
671	0.15510764034575902
672	0.13586997968818676
673	0.36603000598232355
674	0.011685289263479259
675	0.3447662374933227
676	0.014682355930157343
677	0.010304411708557181
678	0.016582986191835583
679	0.007815974280243615
680	0.010074958296199336
681	0.0005322726859808072
682	0.08325149438642965
683	0.7845179497971801
684	0.39090516884350107
685	0.2703376091960872
686	0.03945184351838415
687	0.018328489372572955
688	0.8887586674940462
689	0.8355160899414741
690	0.05850435483872936
691	0.35248542135086314
692	0.013415325883708428
693	0.06849485264219332
694	0.04145791746614572
695	0.7028851636977335
696	0.010258086585915161
697	0.2104040089046999
698	0.0560433009550768
699	0.0021401215857152103
700	0.04384057813718273
701	0.011157005608991466
702	0.09435490076810045
703	0.27838142116654563
704	0.006529487498962333
705	0.012522252754810939
706	0.28565658428508534
707	0.006920485829986579
708	0.00419596766618602
709	0.600999008791669
710	0.026788597854857293
711	0.5878928546059876
712	0.07463159564010409
713	0.002469464172244469
714	0.0004784080775070455
715	0.0565429260135734
716	0.00046281019120018445
717	0.6085364883080101
718	0.07696754753676031
719	0.0698646445054026
720	0.6274016318634718
721	0.005564309061807506
722	0.055809436686478496
723	0.0031012287232712625
724	0.01488644264529833
725	0.3636707994829399
726	0.035493809441371156
727	0.05107787328870556
728	0.0035521424631954567
729	0.16120465231967326
730	0.006172446393425446
731	0.7374798790357286
732	0.5796374234072815
733	0.0034332870774066732
734	0.6873115370772844
735	0.04702053247071409
736	0.00922819608866953
737	0.0354455797820283
738	0.004950540167650027
739	0.020822510895081765
740	0.05160440541523207
741	0.022296936020576603
742	0.09069148704793115
743	0.054516670283509275
744	0.38697130009437974
745	0.051370030455174125
746	0.0002726474493586473
747	0.5655349215599809
748	0.7169654062960313
749	0.0017740269342589553
750	0.03597780816453869
751	0.00036526105082095565
752	0.13492196847131568
753	0.14932231675875132
754	0.12451451744475096
755	0.0008710978516891354
756	0.3030654473469612
757	0.005408482824983085
758	0.04782282613915894
759	0.24949172603463862
760	0.046693381348912114
761	0.2977650088730186
762	0.8656747281477034
763	0.26124623328624197
764	0.18333921757342475
765	0.026748652919812682
766	0.010722081825576772
767	0.028595934297182206
768	0.290006557742568
769	0.03125255803686764
770	0.0012703978825420882
771	0.07187858400602067
772	0.005419514067222036
773	0.028643378951890845
774	0.03125079746104385
775	0.039881579767613154
776	0.8463563945730651
777	0.7217667871605637
778	0.02623405784302803
779	0.05642022659324557
780	0.18417041090300634
781	0.3374237456397796
782	0.018308007920423208
783	0.003919181482031615
784	0.003982069988206167
785	0.03896766331141566
786	0.029133748405929766
787	0.004368337933814002
788	0.0037164950600075703
789	0.07098760409021347
790	0.015454346592841894
791	0.501471138384379
792	0.20330670209532326
793	0.1491440269812102
794	0.09543305799527434
795	0.043033144040310216
796	0.1376741181501267
797	0.4368995851866523
798	0.932568489682284
799	0.014635817834321023
800	0.5464578343938153
801	0.15930100873644784
802	0.04024319966304332
803	0.003544774817517266
804	0.004661095860517995
805	0.001971779842715985
806	0.02889244217404984
807	0.11742003301681608
808	0.02279042984434936
809	0.0014018367573144527
810	0.004453658881835518
811	0.3565513399913677
812	0.08133602240306664
813	0.03666690066404757
814	0.006007225713350061
815	0.2945464380139923
816	0.2670363477536596
817	0.014176245721170273
818	0.2510506273612219
819	0.1638563781383693
820	0.02815496250794011
821	0.046929014155133966
822	0.04675443123778778
823	0.013808281067599992
824	0.6795379959363275
825	0.10223658956700771
826	0.026883671504490655
827	0.2860760663653876
828	0.2278722757586403
829	0.7890806071296795
830	0.5139199459581574
831	0.1988716537218447
832	0.027786077706328856
833	0.04553972945061706
834	0.0640614965936045
835	0.23468806874712972
836	0.18213530746134246
837	0.012675430010891888
838	0.8445585569048139
839	0.17268898413380185
840	0.09076383339425313
841	0.5462142748685266
842	0.27993170506860854
843	0.013281771598957198
844	0.07219929490788736
845	0.30608910831689223
846	0.01845856350871637
847	0.026070976288663297
848	0.06308288926029003
849	0.6898598724306941
850	0.02565249770828767
851	0.008221337075912832
852	0.008519699784189393
853	0.16063197395625914
854	0.10232900600939178
855	0.0017604068744710205
856	0.7714651948286061
857	0.07631886820594759
858	0.0008263925694941621
859	0.3497601035105461
860	0.28122119738931617
861	0.07194456710206253
862	0.03216584862138254
863	0.05215173706356875
864	0.27043865475265466
865	0.12770655393936683
866	0.10166060295511008
867	0.004474854195542013
868	0.08245917569046794
869	0.003245754507561031
870	0.0462246730297741
871	0.29904994488009906
872	0.14511366121663047
873	0.022164651040163103
874	0.060717772934378376
875	0.010047142207594801
876	0.3835953953468119
877	0.003971390034948436
878	0.018276598878875623
879	0.01050223374893195
880	0.1963347627441097
881	0.08304593529279891
882	0.21377393287834684
883	0.0039326860310328485
884	0.27824349265036724
885	0.09046199958064184
886	0.03659121822226004
887	0.1640804943014901
888	0.07542560209557014
889	0.26871598578371514
890	0.007504548545260907
891	0.002169166019705734
892	0.544947793615523
893	0.0059066545649919845
894	7.709488442770051e-05
895	0.1366705783256157
896	0.036307687305400835
897	0.01999676595908963
898	0.0007691508419682558
899	0.014146464764643131
900	0.022678145887187817
901	0.14764282706347617
902	0.012430677080169327
903	0.05484934420658882
904	0.0025858220640317497
905	0.0008925806254685822
906	0.015589281821490683
907	0.006874038179845198
908	0.011492307155531836
909	0.46539860170674263
910	0.015811641704668963
911	0.9645654338347595
912	0.29683690073048746
913	0.14444272923315404
914	0.028211053983387722
915	0.9151363143561988
916	0.0034374949539692705
917	0.4062422910426657
918	0.1473076396616172
919	0.003857844493763494
920	0.08252963134608604
921	0.6743530375170215
922	0.00500577567255118
923	0.023235037905853323
924	0.06992400671784167
925	0.11561678910402677
926	0.02861530965290956
927	0.08088962226802798
928	0.00274208267829651
929	0.6512030047183719
930	0.34964460229501504
931	0.08561949568299454
932	0.559407860569515
933	0.2159525392538494
934	0.05884625456596498
935	0.0010659903833871538
936	0.2004131488622321
937	0.38984977973951884
938	0.012430159831747415
939	0.04220181721300279
940	0.16270434449457213
941	0.2039878840920786
942	0.021485536432876144
943	0.05594628820573497
944	0.009827451758822398
945	0.036461505625918385
946	0.8011459370260271
947	0.8130522538677402
948	0.11652429087388774
949	0.037691421863604524
950	0.08213168420331231
951	0.32822060499710964
952	0.8395845548286609
953	0.11251443869332739
954	0.006721645321864802
955	0.0031940613651641127
956	0.027807906755893414
957	0.0484500769141412
958	0.0018578847221972714
959	0.015890604649479636
960	0.01958849614669573
961	0.3570083740298741
962	0.004293143410576898
963	0.010924433064227345
964	0.07598928624849295
965	0.023189551368553524
966	0.06538432212506651
967	0.05507780715052933
968	0.07272726608630631
969	0.0018430358595013761
970	0.12462105233990388
971	0.0287310135314709
972	0.020203685831217
973	0.016119168355013806
974	0.3876489271330456
975	0.3877040668995521
976	0.0989771130961148
977	0.015579957171927202
978	0.00411860334733292
979	0.40709558064856805
980	0.5518762917371122
981	0.6285181847417479
982	0.003311179909602068
983	0.0016840290759924973
984	0.3145634881217444
985	0.09305093592191138
986	0.15913227771749822
987	0.15789262241738142
988	0.15748658027861762
989	0.10042279234960458
990	0.19726276792412717
991	0.37303019531482146
992	0.0038203240402310086
993	0.22081464615315785
994	0.05517912676010179
995	0.24681298368706894
996	0.27914436206497356
997	0.3748396961915052
998	0.06818270872089797
999	0.0025146777866152173
1000	0.11709091432759258
1001	0.17596643585647842
1002	0.1670703690304934
1003	0.2731245782631196
1004	0.02084378378495747
1005	0.27945133519192916
1006	0.8012185757819498
1007	0.37122233649246145
1008	0.0014849622425680154
1009	0.0006575425507202961
1010	1.7361950096085033e-05
1011	0.3111871557316219
1012	0.8126633916300088
1013	0.0874705840607025
1014	0.03231706475664734
1015	0.014821352709657648
1016	0.24573427915420812
1017	0.16681111659450357
1018	0.23753896889386375
1019	0.24474206685030678
1020	0.02681197484579476
1021	0.8709735382266098
1022	0.08235913236400304
1023	0.006051809215249212
1024	0.00019411316397696782
1025	0.04561978386902018
1026	0.030841932125896167
1027	0.13430185164943617
1028	0.0890273244223298
1029	0.001553366128584834
1030	0.07111433706926432
1031	0.04030710143403556
1032	0.6402062447189656
1033	0.04531663353106558
1034	0.0745585727484859
1035	0.0788348245235194
1036	0.8521291843310963
1037	0.06436117624301553
1038	0.03993968969759342
1039	0.16846653965076405
1040	0.00039511760889136333
1041	0.03940270139861261
1042	0.021867308723827188
1043	0.0021700536682408393
1044	0.0197574385620514
1045	0.0043714668819945035
1046	0.04574524610463371
1047	0.10937483693016617
1048	0.018447098033940294
1049	0.1353204834583894
1050	0.09120997718962967
1051	0.2635490175005719
1052	0.021792741194312362
1053	0.0017813996110377644
1054	0.0006303800126239233
1055	0.02425777883361139
1056	0.2549899131878931
1057	0.9360041116824883
1058	0.6780742706613073
1059	0.13525659405031257
1060	0.9770404077427844
1061	0.07304054545587058
1062	0.5518379816624529
1063	0.013916538226878722
1064	0.02830270238392356
1065	0.030257485032935794
1066	0.1727432959900929
1067	0.1051203853249244
1068	0.908020218456295
1069	0.09088144160981361
1070	0.23720717658892262
1071	0.1557021419406116
1072	0.023316708744368607
1073	0.0553444129551613
1074	0.1401032515926381
1075	0.029731991220060316
1076	0.0027309058188682146
1077	0.43430805034552594
1078	0.01094267408504158
1079	0.06613273504155347
1080	0.006056979690262283
1081	0.03248882708109534
1082	0.6365308248147399
1083	0.30809841840778845
1084	0.23199670184824547
1085	0.31858451968857115
1086	0.19114820583911665
1087	0.21675051982252425
1088	0.13963128851352397
1089	0.028693683969755072
1090	0.0075841405592050395
1091	0.10071516697700035
1092	0.006639592964639495
1093	0.13025980427330985
1094	0.09302475140982384
1095	0.3169164975383006
1096	0.05880310021055806
1097	0.34653753999145437
1098	0.016948486438411695
1099	0.01826025576752439
1100	0.21775001509203343
1101	0.041257681909569896
1102	0.490684729530226
1103	0.03451905496542205
1104	0.0730843054191879
1105	0.14752705065811128
1106	0.04543149509742867
1107	0.2771298199797028
1108	0.2883476443072027
1109	0.2951891990153491
1110	0.6042755266200659
1111	0.00031131583163041877
1112	0.02100306280058586
1113	0.025971519058494433
1114	0.04290054614493119
1115	0.188516622185583
1116	0.0015157749828507143
1117	0.09278419202818669
1118	0.05257255750064998
1119	0.015366609997516299
1120	0.13384116022304435
1121	0.15850321333145775
1122	0.2511438891053655
1123	0.16940713614745279
1124	0.02132246092293134
1125	0.012399405094668685
1126	0.0782150124315436
1127	0.018731070367220444
1128	0.5970064580152379
1129	0.020730911839427265
1130	0.050356860701757225
1131	0.14610110528560163
1132	0.034447433319407875
1133	0.08492681338968443
1134	0.03474656542951032
1135	0.005506634881667222
1136	0.44596241535629194
1137	0.2844386310955962
1138	0.10366905933275597
1139	0.0015334724552551581
1140	0.0006430558850397648
1141	0.10146822748500159
1142	0.6504564859500213
1143	0.2672367980444298
1144	0.18512100066451087
1145	0.27267347172037054
1146	0.04315242112617265
1147	0.031993485344468074
1148	0.00760276305569524
1149	0.02815611217458215
1150	0.004303413059180694
1151	0.1917240661082601
1152	0.058022680196681144
1153	0.8875917778247596
1154	0.005098218915859467
1155	0.006597626631121392
1156	0.010572555330423318
1157	0.00025881461626043115
1158	0.022118737663203852
1159	0.08243333672022188
1160	0.0003261066924588497
1161	0.009644555656560827
1162	0.24630637239550404
1163	0.08996899117345218
1164	0.2698594148501142
1165	0.5143136281932545
1166	0.01693329871187165
1167	0.7202859090122519
1168	0.6176498832375259
1169	0.1283956296542338
1170	0.11091635031022089
1171	0.8760030303531331
1172	0.5492895178754437
1173	0.013996550647626255
1174	0.0010376984734524022
1175	0.02308438779064501
1176	0.0015598557163996486
1177	0.00022587953786164526
1178	0.37355006147122116
1179	0.0052978807972206545
1180	0.19924162901914302
1181	0.003213650408034417
1182	0.0021157407581841718
1183	0.009085041017440556
1184	0.0011590550568402781
1185	0.0016850629508512343
1186	0.28845185650748967
1187	0.0007120428070285895
1188	0.49929816357176704
1189	0.0029252981458557244
1190	0.0031422155734283134
1191	0.0466160551203387
1192	0.3703762612278906
1193	0.3919968806451131
1194	0.0021522487209449633
1195	0.025308877011067713
1196	0.23364232507477237
1197	0.6220442015974285
1198	0.04438168767171386
1199	0.08589580399833453
1200	0.07880710543549992
1201	0.7107171921365166
1202	0.025954019205170244
1203	0.007922143980401107
1204	0.10311746707004238
1205	0.30278393432011397
1206	0.01594350500366314
1207	0.09338587562677328
1208	0.007174770490587025
1209	0.0025971155784332376
1210	0.0021000266597190217
1211	0.05127454478216557
1212	0.050757640557059926
1213	0.4659508354494483
1214	0.01097784755354136
1215	0.34830210412192864
1216	0.04176141964408407
1217	0.007435674147760639
1218	0.0922114913144303
1219	0.0998702430573821
1220	0.1232246434903366
1221	0.0023433266038199183
1222	0.5029400621680772
1223	0.7171680957197581
1224	0.04859220132493185
1225	0.02368899955274695
1226	0.355476320156508
1227	0.02555683099301408
1228	0.17951377348481035
1229	0.1091755784445424
1230	0.17614049094799714
1231	0.007428072468605406
1232	0.002986368127391951
1233	0.026995486713362136
1234	0.07517876245063802
1235	0.039211498014516906
1236	0.4883739106229184
1237	0.7392846837249105
1238	0.3947589160820848
